id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
50888,10332,8,3,1500,4500
50889,10332,3,1,2200,2200
50890,10332,2,1,1800,1800
50891,10333,6,1,750,750
50892,10333,7,3,3800,11400
50893,10333,5,3,1600,4800
50894,10333,4,3,900,2700
50895,10334,4,2,900,1800
50896,10334,3,1,2200,2200
50897,10335,1,2,1100,2200
50898,10335,7,1,3800,3800
50899,10335,6,2,750,1500
50900,10336,4,2,900,1800
50901,10337,1,2,1100,2200
50902,10337,8,1,1500,1500
50903,10337,3,3,2200,6600
50904,10337,7,3,3800,11400
50905,10338,8,1,1500,1500
50906,10338,4,1,900,900
50907,10338,7,3,3800,11400
50908,10338,2,2,1800,3600
50909,10338,1,2,1100,2200
50910,10339,4,3,900,2700
50911,10340,5,2,1600,3200
50912,10340,7,3,3800,11400
50913,10340,2,1,1800,1800
50914,10340,6,2,750,1500
50915,10340,4,1,900,900
50916,10340,1,1,1100,1100
50917,10341,5,2,1600,3200
50918,10342,3,1,2200,2200
50919,10342,4,3,900,2700
50920,10342,2,2,1800,3600
50921,10343,4,3,900,2700
50922,10343,3,1,2200,2200
50923,10343,2,1,1800,1800
50924,10343,7,2,3800,7600
50925,10343,1,3,1100,3300
50926,10344,5,2,1600,3200
50927,10345,8,1,1500,1500
50928,10345,7,2,3800,7600
50929,10346,8,2,1500,3000
50930,10346,5,3,1600,4800
50931,10346,6,1,750,750
50932,10347,8,2,1500,3000
50933,10347,7,3,3800,11400
50934,10348,2,1,1800,1800
50935,10348,3,3,2200,6600
50936,10349,3,2,2200,4400
50937,10349,8,3,1500,4500
50938,10350,7,1,3800,3800
50939,10351,5,2,1600,3200
50940,10351,6,1,750,750
50941,10352,3,2,2200,4400
50942,10352,8,1,1500,1500
50943,10352,1,3,1100,3300
50944,10353,2,3,1800,5400
50945,10354,1,2,1100,2200
50946,10354,6,3,750,2250
50947,10354,2,2,1800,3600
50948,10354,8,1,1500,1500
50949,10354,4,2,900,1800
50950,10355,1,1,1100,1100
50951,10355,2,1,1800,1800
50952,10356,6,1,750,750
50953,10357,6,1,750,750
50954,10358,3,3,2200,6600
50955,10359,4,3,900,2700
50956,10359,5,2,1600,3200
50957,10359,8,3,1500,4500
50958,10360,4,3,900,2700
50959,10360,6,1,750,750
50960,10361,3,3,2200,6600
50961,10361,4,3,900,2700
50962,10361,2,2,1800,3600
50963,10361,5,3,1600,4800
50964,10362,8,2,1500,3000
50965,10362,2,1,1800,1800
50966,10362,6,1,750,750
50967,10362,5,2,1600,3200
50968,10363,2,2,1800,3600
50969,10363,6,3,750,2250
50970,10363,5,3,1600,4800
50971,10363,3,1,2200,2200
50972,10363,7,1,3800,3800
50973,10364,7,2,3800,7600
50974,10364,6,2,750,1500
50975,10364,4,3,900,2700
50976,10364,8,2,1500,3000
50977,10365,7,2,3800,7600
50978,10365,5,3,1600,4800
50979,10366,1,3,1100,3300
50980,10367,3,3,2200,6600
50981,10367,4,2,900,1800
50982,10367,1,2,1100,2200
50983,10368,6,2,750,1500
50984,10369,2,2,1800,3600
50985,10370,4,3,900,2700
50986,10370,3,3,2200,6600
50987,10371,5,1,1600,1600
50988,10371,3,3,2200,6600
50989,10371,7,3,3800,11400
50990,10371,4,1,900,900
50991,10372,4,1,900,900
50992,10373,5,1,1600,1600
50993,10373,7,1,3800,3800
50994,10374,4,2,900,1800
50995,10375,2,2,1800,3600
50996,10376,6,1,750,750
50997,10377,8,2,1500,3000
50998,10377,4,2,900,1800
50999,10378,2,2,1800,3600
51000,10378,8,2,1500,3000
51001,10379,4,2,900,1800
51002,10379,8,2,1500,3000
51003,10379,2,1,1800,1800
51004,10380,2,1,1800,1800
51005,10381,1,3,1100,3300
51006,10381,7,2,3800,7600
51007,10381,2,1,1800,1800
51008,10381,4,1,900,900
51009,10382,2,1,1800,1800
51010,10382,3,3,2200,6600
51011,10382,7,3,3800,11400
51012,10383,5,3,1600,4800
51013,10383,8,1,1500,1500
51014,10383,4,3,900,2700
51015,10384,3,3,2200,6600
51016,10384,5,1,1600,1600
51017,10385,3,3,2200,6600
51018,10385,8,2,1500,3000
51019,10386,6,2,750,1500
51020,10386,8,2,1500,3000
51021,10386,2,3,1800,5400
51022,10386,1,1,1100,1100
51023,10387,3,1,2200,2200
51024,10387,5,1,1600,1600
51025,10387,1,3,1100,3300
51026,10388,8,2,1500,3000
51027,10389,7,1,3800,3800
51028,10390,6,2,750,1500
51029,10390,7,3,3800,11400
51030,10390,1,3,1100,3300
51031,10390,4,1,900,900
51032,10391,3,2,2200,4400
51033,10391,8,1,1500,1500
51034,10392,1,3,1100,3300
51035,10392,3,2,2200,4400
51036,10392,4,1,900,900
51037,10393,3,3,2200,6600
51038,10393,8,2,1500,3000
51039,10394,6,1,750,750
51040,10394,8,3,1500,4500
51041,10394,5,3,1600,4800
51042,10395,4,1,900,900
51043,10395,2,2,1800,3600
51044,10396,5,2,1600,3200
51045,10396,3,2,2200,4400
51046,10396,1,3,1100,3300
51047,10397,1,2,1100,2200
51048,10397,4,2,900,1800
51049,10397,5,1,1600,1600
51050,10397,6,3,750,2250
51051,10398,3,3,2200,6600
51052,10398,8,1,1500,1500
51053,10399,8,2,1500,3000
51054,10399,3,3,2200,6600
51055,10399,4,1,900,900
51056,10399,5,2,1600,3200
51057,10400,4,3,900,2700
51058,10400,3,1,2200,2200
51059,10400,6,3,750,2250
51060,10400,2,2,1800,3600
51061,10401,4,1,900,900
51062,10401,7,3,3800,11400
51063,10402,8,3,1500,4500
51064,10403,7,2,3800,7600
51065,10404,8,3,1500,4500
51066,10405,1,3,1100,3300
51067,10406,7,3,3800,11400
51068,10406,6,2,750,1500
51069,10406,5,3,1600,4800
51070,10407,5,1,1600,1600
51071,10408,8,1,1500,1500
51072,10409,7,3,3800,11400
51073,10409,3,1,2200,2200
51074,10409,4,2,900,1800
51075,10409,6,3,750,2250
51076,10410,1,3,1100,3300
51077,10410,6,2,750,1500
51078,10410,3,2,2200,4400
51079,10411,7,1,3800,3800
51080,10411,2,2,1800,3600
51081,10412,1,2,1100,2200
51082,10412,6,1,750,750
51083,10412,8,1,1500,1500
51084,10413,5,1,1600,1600
51085,10413,2,1,1800,1800
51086,10414,7,3,3800,11400
51087,10414,4,2,900,1800
51088,10415,5,2,1600,3200
51089,10416,5,2,1600,3200
51090,10416,2,3,1800,5400
51091,10417,1,3,1100,3300
51092,10418,7,3,3800,11400
51093,10418,5,1,1600,1600
51094,10418,4,3,900,2700
51095,10419,1,1,1100,1100
51096,10419,3,1,2200,2200
51097,10419,2,3,1800,5400
51098,10420,5,2,1600,3200
51099,10421,5,2,1600,3200
51100,10422,1,3,1100,3300
51101,10423,1,1,1100,1100
51102,10424,1,2,1100,2200
51103,10424,3,2,2200,4400
51104,10424,8,1,1500,1500
51105,10425,5,1,1600,1600
51106,10425,6,1,750,750
51107,10425,7,2,3800,7600
51108,10425,4,1,900,900
51109,10425,1,2,1100,2200
51110,10426,1,1,1100,1100
51111,10427,5,2,1600,3200
51112,10428,8,1,1500,1500
51113,10428,3,2,2200,4400
51114,10428,2,2,1800,3600
51115,10428,7,1,3800,3800
51116,10428,5,3,1600,4800
51117,10429,4,2,900,1800
51118,10429,5,1,1600,1600
51119,10429,2,3,1800,5400
51120,10430,3,1,2200,2200
51121,10430,8,2,1500,3000
51122,10431,7,2,3800,7600
51123,10431,3,2,2200,4400
51124,10432,1,1,1100,1100
51125,10432,2,3,1800,5400
51126,10433,6,1,750,750
51127,10433,3,2,2200,4400
51128,10433,5,3,1600,4800
51129,10433,2,3,1800,5400
51130,10433,7,3,3800,11400
51131,10433,8,3,1500,4500
51132,10434,4,1,900,900
51133,10434,1,3,1100,3300
51134,10435,6,2,750,1500
51135,10435,7,2,3800,7600
51136,10435,5,3,1600,4800
51137,10436,8,2,1500,3000
51138,10437,3,1,2200,2200
51139,10437,4,2,900,1800
51140,10437,5,2,1600,3200
51141,10437,8,2,1500,3000
51142,10437,1,3,1100,3300
51143,10437,7,3,3800,11400
51144,10438,7,2,3800,7600
51145,10438,1,1,1100,1100
51146,10438,8,3,1500,4500
51147,10438,2,3,1800,5400
51148,10438,5,2,1600,3200
51149,10439,3,3,2200,6600
51150,10439,5,2,1600,3200
51151,10439,8,3,1500,4500
51152,10440,5,2,1600,3200
51153,10440,7,1,3800,3800
51154,10441,7,3,3800,11400
51155,10441,6,1,750,750
51156,10441,3,1,2200,2200
51157,10442,2,3,1800,5400
51158,10442,8,3,1500,4500
51159,10442,1,2,1100,2200
51160,10442,5,1,1600,1600
51161,10442,6,3,750,2250
51162,10443,6,1,750,750
51163,10443,1,1,1100,1100
51164,10443,8,1,1500,1500
51165,10443,4,3,900,2700
51166,10444,6,2,750,1500
51167,10444,8,3,1500,4500
51168,10444,7,1,3800,3800
51169,10445,4,1,900,900
51170,10445,7,1,3800,3800
51171,10445,5,2,1600,3200
51172,10446,6,2,750,1500
51173,10446,3,2,2200,4400
51174,10446,5,1,1600,1600
51175,10447,6,2,750,1500
51176,10447,4,3,900,2700
51177,10448,7,2,3800,7600
51178,10448,4,3,900,2700
51179,10448,3,3,2200,6600
51180,10448,5,3,1600,4800
51181,10448,6,3,750,2250
51182,10449,7,2,3800,7600
51183,10449,4,2,900,1800
51184,10449,1,2,1100,2200
51185,10450,6,3,750,2250
51186,10450,3,3,2200,6600
51187,10450,4,3,900,2700
51188,10451,3,2,2200,4400
51189,10451,6,3,750,2250
51190,10452,7,1,3800,3800
51191,10452,3,2,2200,4400
51192,10452,5,1,1600,1600
51193,10453,2,3,1800,5400
51194,10454,1,2,1100,2200
51195,10455,5,1,1600,1600
51196,10456,5,3,1600,4800
51197,10456,6,1,750,750
51198,10457,3,1,2200,2200
51199,10458,2,2,1800,3600
51200,10458,6,1,750,750
51201,10459,6,3,750,2250
51202,10459,2,2,1800,3600
51203,10460,1,3,1100,3300
51204,10460,3,2,2200,4400
51205,10460,7,2,3800,7600
51206,10460,2,1,1800,1800
51207,10460,6,1,750,750
51208,10461,7,1,3800,3800
51209,10461,3,3,2200,6600
51210,10461,8,1,1500,1500
51211,10461,1,3,1100,3300
51212,10461,4,3,900,2700
51213,10461,6,1,750,750
51214,10462,4,1,900,900
51215,10462,8,1,1500,1500
51216,10462,7,2,3800,7600
51217,10462,3,2,2200,4400
51218,10462,1,1,1100,1100
51219,10462,6,3,750,2250
51220,10463,3,3,2200,6600
51221,10464,8,2,1500,3000
51222,10465,8,2,1500,3000
51223,10465,4,3,900,2700
51224,10466,8,3,1500,4500
51225,10467,5,1,1600,1600
51226,10467,8,1,1500,1500
51227,10467,7,2,3800,7600
51228,10468,4,3,900,2700
51229,10469,3,3,2200,6600
51230,10469,2,1,1800,1800
51231,10469,5,2,1600,3200
51232,10469,8,2,1500,3000
51233,10469,1,1,1100,1100
51234,10470,2,3,1800,5400
51235,10471,4,1,900,900
51236,10471,7,2,3800,7600
51237,10471,2,2,1800,3600
51238,10472,4,3,900,2700
51239,10472,8,1,1500,1500
51240,10473,3,3,2200,6600
51241,10473,4,3,900,2700
51242,10473,2,2,1800,3600
51243,10473,5,2,1600,3200
51244,10473,1,2,1100,2200
51245,10474,3,1,2200,2200
51246,10475,7,3,3800,11400
51247,10475,5,2,1600,3200
51248,10475,1,1,1100,1100
51249,10475,3,3,2200,6600
51250,10476,8,3,1500,4500
51251,10476,7,2,3800,7600
51252,10476,2,2,1800,3600
51253,10477,5,1,1600,1600
51254,10477,2,2,1800,3600
51255,10477,8,2,1500,3000
51256,10477,1,1,1100,1100
51257,10477,7,1,3800,3800
51258,10477,6,3,750,2250
51259,10478,5,1,1600,1600
51260,10478,2,1,1800,1800
51261,10479,4,3,900,2700
51262,10479,5,2,1600,3200
51263,10479,3,1,2200,2200
51264,10480,6,1,750,750
51265,10480,8,1,1500,1500
51266,10481,4,1,900,900
51267,10481,5,1,1600,1600
51268,10482,7,3,3800,11400
51269,10483,2,3,1800,5400
51270,10484,3,2,2200,4400
51271,10484,5,3,1600,4800
51272,10485,6,2,750,1500
51273,10485,2,1,1800,1800
51274,10485,7,3,3800,11400
51275,10485,4,3,900,2700
51276,10486,3,2,2200,4400
51277,10486,2,2,1800,3600
51278,10486,5,2,1600,3200
51279,10487,2,2,1800,3600
51280,10487,6,3,750,2250
51281,10487,1,2,1100,2200
51282,10488,6,2,750,1500
51283,10488,8,1,1500,1500
51284,10489,6,2,750,1500
51285,10489,2,2,1800,3600
51286,10490,6,3,750,2250
51287,10491,7,2,3800,7600
51288,10491,3,1,2200,2200
51289,10491,1,2,1100,2200
51290,10492,4,2,900,1800
51291,10492,5,3,1600,4800
51292,10493,5,3,1600,4800
51293,10493,4,2,900,1800
51294,10493,1,1,1100,1100
51295,10493,8,1,1500,1500
51296,10493,7,1,3800,3800
51297,10494,6,2,750,1500
51298,10495,2,2,1800,3600
51299,10495,6,1,750,750
51300,10496,4,3,900,2700
51301,10497,6,1,750,750
51302,10497,4,2,900,1800
51303,10498,3,1,2200,2200
51304,10499,2,2,1800,3600
51305,10499,4,1,900,900
51306,10500,2,1,1800,1800
51307,10500,7,2,3800,7600
51308,10500,4,1,900,900
51309,10501,5,1,1600,1600
51310,10501,2,2,1800,3600
51311,10501,7,1,3800,3800
51312,10502,4,3,900,2700
51313,10502,8,1,1500,1500
51314,10503,6,3,750,2250
51315,10503,7,2,3800,7600
51316,10504,1,3,1100,3300
51317,10504,2,2,1800,3600
51318,10504,4,3,900,2700
51319,10505,8,2,1500,3000
51320,10505,7,1,3800,3800
51321,10505,3,3,2200,6600
51322,10506,2,3,1800,5400
51323,10506,5,1,1600,1600
51324,10506,6,1,750,750
51325,10507,7,2,3800,7600
51326,10507,4,3,900,2700
51327,10507,6,1,750,750
51328,10507,1,1,1100,1100
51329,10507,2,3,1800,5400
51330,10508,2,2,1800,3600
51331,10508,6,3,750,2250
51332,10509,8,2,1500,3000
51333,10509,4,1,900,900
51334,10509,2,3,1800,5400
51335,10510,3,3,2200,6600
51336,10510,2,2,1800,3600
51337,10510,4,1,900,900
51338,10510,6,1,750,750
51339,10511,3,1,2200,2200
51340,10511,5,3,1600,4800
51341,10511,1,3,1100,3300
51342,10511,6,2,750,1500
51343,10511,4,1,900,900
51344,10512,2,2,1800,3600
51345,10512,8,1,1500,1500
51346,10512,4,1,900,900
51347,10513,5,3,1600,4800
51348,10514,7,3,3800,11400
51349,10514,4,3,900,2700
51350,10515,5,3,1600,4800
51351,10516,7,2,3800,7600
51352,10517,4,1,900,900
51353,10517,6,3,750,2250
51354,10517,1,2,1100,2200
51355,10517,7,1,3800,3800
51356,10517,8,1,1500,1500
51357,10518,2,1,1800,1800
51358,10519,4,3,900,2700
51359,10519,1,2,1100,2200
51360,10519,7,2,3800,7600
51361,10519,8,1,1500,1500
51362,10519,5,1,1600,1600
51363,10520,3,3,2200,6600
51364,10520,7,2,3800,7600
51365,10520,5,3,1600,4800
51366,10521,3,2,2200,4400
51367,10521,4,1,900,900
51368,10522,7,1,3800,3800
51369,10523,6,1,750,750
51370,10523,8,3,1500,4500
51371,10523,2,3,1800,5400
51372,10524,2,2,1800,3600
51373,10524,1,2,1100,2200
51374,10524,5,3,1600,4800
51375,10525,4,1,900,900
51376,10526,7,3,3800,11400
51377,10526,5,1,1600,1600
51378,10527,7,2,3800,7600
51379,10527,1,1,1100,1100
51380,10528,4,2,900,1800
51381,10528,3,3,2200,6600
51382,10529,4,1,900,900
51383,10530,5,1,1600,1600
51384,10530,8,1,1500,1500
51385,10531,5,3,1600,4800
51386,10532,5,1,1600,1600
51387,10532,6,3,750,2250
51388,10532,2,1,1800,1800
51389,10533,4,1,900,900
51390,10533,1,1,1100,1100
51391,10534,3,2,2200,4400
51392,10534,8,3,1500,4500
51393,10535,8,3,1500,4500
51394,10535,7,3,3800,11400
51395,10536,6,2,750,1500
51396,10537,5,2,1600,3200
51397,10537,3,3,2200,6600
51398,10537,2,2,1800,3600
51399,10537,1,1,1100,1100
51400,10538,6,3,750,2250
51401,10538,5,1,1600,1600
51402,10539,8,3,1500,4500
51403,10539,7,3,3800,11400
51404,10539,2,1,1800,1800
51405,10540,2,3,1800,5400
51406,10541,6,3,750,2250
51407,10541,2,3,1800,5400
51408,10541,4,2,900,1800
51409,10542,1,2,1100,2200
51410,10542,4,3,900,2700
51411,10542,5,3,1600,4800
51412,10542,2,2,1800,3600
51413,10543,1,1,1100,1100
51414,10544,2,2,1800,3600
51415,10544,1,1,1100,1100
51416,10544,4,3,900,2700
51417,10545,6,3,750,2250
51418,10546,6,2,750,1500
51419,10546,1,1,1100,1100
51420,10547,1,2,1100,2200
51421,10547,7,1,3800,3800
51422,10548,7,2,3800,7600
51423,10548,4,3,900,2700
51424,10548,6,3,750,2250
51425,10548,2,1,1800,1800
51426,10549,4,3,900,2700
51427,10549,2,1,1800,1800
51428,10549,8,1,1500,1500
51429,10550,4,1,900,900
51430,10550,6,2,750,1500
51431,10551,7,1,3800,3800
51432,10551,8,3,1500,4500
51433,10551,4,1,900,900
51434,10552,8,2,1500,3000
51435,10552,2,2,1800,3600
51436,10552,3,1,2200,2200
51437,10553,7,3,3800,11400
51438,10553,5,2,1600,3200
51439,10553,1,1,1100,1100
51440,10553,8,2,1500,3000
51441,10553,2,3,1800,5400
51442,10554,7,2,3800,7600
51443,10555,4,3,900,2700
51444,10555,3,3,2200,6600
51445,10555,8,3,1500,4500
51446,10555,5,3,1600,4800
51447,10556,4,3,900,2700
51448,10556,1,1,1100,1100
51449,10556,2,1,1800,1800
51450,10557,4,1,900,900
51451,10557,2,3,1800,5400
51452,10557,8,3,1500,4500
51453,10558,3,2,2200,4400
51454,10558,6,2,750,1500
51455,10559,6,3,750,2250
51456,10559,4,1,900,900
51457,10559,5,1,1600,1600
51458,10559,3,1,2200,2200
51459,10560,5,3,1600,4800
51460,10560,4,3,900,2700
51461,10560,6,2,750,1500
51462,10561,1,3,1100,3300
51463,10562,1,2,1100,2200
51464,10562,8,1,1500,1500
51465,10562,2,2,1800,3600
51466,10563,8,1,1500,1500
51467,10564,3,1,2200,2200
51468,10564,4,3,900,2700
51469,10565,8,1,1500,1500
51470,10566,2,3,1800,5400
51471,10566,7,3,3800,11400
51472,10566,6,2,750,1500
51473,10566,5,3,1600,4800
51474,10567,5,1,1600,1600
51475,10568,3,3,2200,6600
51476,10568,1,3,1100,3300
51477,10569,6,1,750,750
51478,10570,3,1,2200,2200
51479,10570,6,2,750,1500
51480,10571,7,3,3800,11400
51481,10571,1,2,1100,2200
51482,10571,5,1,1600,1600
51483,10571,4,1,900,900
51484,10572,2,3,1800,5400
51485,10572,1,2,1100,2200
51486,10573,6,3,750,2250
51487,10573,8,3,1500,4500
51488,10573,5,3,1600,4800
51489,10573,1,3,1100,3300
51490,10573,3,2,2200,4400
51491,10574,5,1,1600,1600
51492,10575,1,3,1100,3300
51493,10575,2,1,1800,1800
51494,10576,8,3,1500,4500
51495,10576,4,1,900,900
51496,10577,4,2,900,1800
51497,10577,1,1,1100,1100
51498,10577,5,3,1600,4800
51499,10577,2,1,1800,1800
51500,10578,7,1,3800,3800
51501,10579,4,3,900,2700
51502,10579,2,3,1800,5400
51503,10579,3,3,2200,6600
51504,10580,6,1,750,750
51505,10580,7,2,3800,7600
51506,10581,8,1,1500,1500
51507,10582,3,2,2200,4400
51508,10583,8,3,1500,4500
51509,10583,7,3,3800,11400
51510,10583,3,3,2200,6600
51511,10584,8,1,1500,1500
51512,10584,2,2,1800,3600
51513,10585,8,1,1500,1500
51514,10585,5,3,1600,4800
51515,10586,2,1,1800,1800
51516,10587,7,1,3800,3800
51517,10587,2,3,1800,5400
51518,10587,5,3,1600,4800
51519,10588,5,2,1600,3200
51520,10588,2,1,1800,1800
51521,10588,6,1,750,750
51522,10588,7,2,3800,7600
51523,10589,2,1,1800,1800
51524,10589,3,2,2200,4400
51525,10589,6,1,750,750
51526,10589,1,3,1100,3300
51527,10589,4,1,900,900
51528,10590,8,2,1500,3000
51529,10591,1,3,1100,3300
51530,10591,8,3,1500,4500
51531,10592,2,2,1800,3600
51532,10593,7,1,3800,3800
51533,10594,1,2,1100,2200
51534,10594,2,3,1800,5400
51535,10594,7,1,3800,3800
51536,10595,6,1,750,750
51537,10595,8,2,1500,3000
51538,10595,3,3,2200,6600
51539,10595,7,1,3800,3800
51540,10595,1,3,1100,3300
51541,10596,8,1,1500,1500
51542,10597,7,2,3800,7600
51543,10597,5,1,1600,1600
51544,10597,8,2,1500,3000
51545,10597,2,3,1800,5400
51546,10598,3,1,2200,2200
51547,10598,1,2,1100,2200
51548,10598,2,2,1800,3600
51549,10598,7,3,3800,11400
51550,10599,6,2,750,1500
51551,10599,3,3,2200,6600
51552,10599,7,2,3800,7600
51553,10600,6,1,750,750
51554,10600,2,3,1800,5400
51555,10600,7,3,3800,11400
51556,10600,1,3,1100,3300
51557,10600,8,3,1500,4500
51558,10601,5,3,1600,4800
51559,10601,4,1,900,900
51560,10602,1,2,1100,2200
51561,10603,6,3,750,2250
51562,10603,8,3,1500,4500
51563,10604,4,3,900,2700
51564,10604,6,2,750,1500
51565,10605,5,2,1600,3200
51566,10605,7,2,3800,7600
51567,10605,3,3,2200,6600
51568,10605,1,3,1100,3300
51569,10605,8,3,1500,4500
51570,10606,7,2,3800,7600
51571,10606,3,3,2200,6600
51572,10606,8,2,1500,3000
51573,10606,2,2,1800,3600
51574,10606,1,2,1100,2200
51575,10606,4,2,900,1800
51576,10607,8,2,1500,3000
51577,10608,6,2,750,1500
51578,10608,8,2,1500,3000
51579,10608,7,3,3800,11400
51580,10609,4,2,900,1800
51581,10609,3,1,2200,2200
51582,10610,2,2,1800,3600
51583,10611,2,2,1800,3600
51584,10611,8,3,1500,4500
51585,10612,2,1,1800,1800
51586,10612,3,1,2200,2200
51587,10613,2,1,1800,1800
51588,10613,4,1,900,900
51589,10613,3,2,2200,4400
51590,10613,8,3,1500,4500
51591,10614,5,3,1600,4800
51592,10615,3,2,2200,4400
51593,10615,7,1,3800,3800
51594,10616,3,2,2200,4400
51595,10616,8,2,1500,3000
51596,10616,4,3,900,2700
51597,10616,2,3,1800,5400
51598,10616,5,3,1600,4800
51599,10617,6,3,750,2250
51600,10618,7,2,3800,7600
51601,10618,8,2,1500,3000
51602,10618,2,3,1800,5400
51603,10618,1,1,1100,1100
51604,10618,3,1,2200,2200
51605,10618,4,1,900,900
51606,10619,3,3,2200,6600
51607,10619,2,2,1800,3600
51608,10620,4,1,900,900
51609,10620,8,2,1500,3000
51610,10620,6,1,750,750
51611,10621,8,1,1500,1500
51612,10621,7,3,3800,11400
51613,10621,5,2,1600,3200
51614,10622,6,1,750,750
51615,10622,3,1,2200,2200
51616,10622,5,3,1600,4800
51617,10623,7,3,3800,11400
51618,10623,6,1,750,750
51619,10624,8,2,1500,3000
51620,10624,5,1,1600,1600
51621,10624,4,2,900,1800
51622,10624,2,3,1800,5400
51623,10624,6,1,750,750
51624,10625,1,1,1100,1100
51625,10625,2,2,1800,3600
51626,10625,3,3,2200,6600
51627,10626,1,2,1100,2200
51628,10626,4,1,900,900
51629,10626,2,2,1800,3600
51630,10626,5,2,1600,3200
51631,10627,8,3,1500,4500
51632,10627,7,2,3800,7600
51633,10627,5,3,1600,4800
51634,10628,2,3,1800,5400
51635,10628,8,1,1500,1500
51636,10628,4,3,900,2700
51637,10628,3,2,2200,4400
51638,10628,1,3,1100,3300
51639,10629,4,2,900,1800
51640,10629,6,2,750,1500
51641,10629,2,1,1800,1800
51642,10629,1,3,1100,3300
51643,10630,3,2,2200,4400
51644,10631,3,2,2200,4400
51645,10631,8,3,1500,4500
51646,10632,5,1,1600,1600
51647,10632,7,2,3800,7600
51648,10633,4,2,900,1800
51649,10633,1,1,1100,1100
51650,10633,8,2,1500,3000
51651,10634,6,2,750,1500
51652,10635,7,3,3800,11400
51653,10636,6,2,750,1500
51654,10636,7,1,3800,3800
51655,10637,1,3,1100,3300
51656,10637,6,2,750,1500
51657,10637,5,1,1600,1600
51658,10637,3,3,2200,6600
51659,10638,4,1,900,900
51660,10638,7,2,3800,7600
51661,10638,2,3,1800,5400
51662,10638,3,2,2200,4400
51663,10639,8,2,1500,3000
51664,10640,4,3,900,2700
51665,10641,6,1,750,750
51666,10641,2,2,1800,3600
51667,10641,5,2,1600,3200
51668,10641,4,2,900,1800
51669,10642,5,2,1600,3200
51670,10642,2,1,1800,1800
51671,10643,2,3,1800,5400
51672,10643,7,2,3800,7600
51673,10643,8,1,1500,1500
51674,10644,8,3,1500,4500
51675,10645,8,1,1500,1500
51676,10645,5,1,1600,1600
51677,10645,4,3,900,2700
51678,10646,6,1,750,750
51679,10646,4,3,900,2700
51680,10647,3,3,2200,6600
51681,10647,6,2,750,1500
51682,10647,7,2,3800,7600
51683,10647,1,1,1100,1100
51684,10648,2,2,1800,3600
51685,10649,3,2,2200,4400
51686,10649,7,2,3800,7600
51687,10649,4,1,900,900
51688,10650,5,1,1600,1600
51689,10650,7,3,3800,11400
51690,10651,8,1,1500,1500
51691,10652,4,2,900,1800
51692,10652,3,2,2200,4400
51693,10652,5,2,1600,3200
51694,10653,5,2,1600,3200
51695,10653,1,1,1100,1100
51696,10653,8,1,1500,1500
51697,10654,4,3,900,2700
51698,10654,2,3,1800,5400
51699,10654,8,2,1500,3000
51700,10654,6,2,750,1500
51701,10655,1,2,1100,2200
51702,10655,4,3,900,2700
51703,10656,6,2,750,1500
51704,10656,5,3,1600,4800
51705,10656,8,2,1500,3000
51706,10657,5,2,1600,3200
51707,10658,3,1,2200,2200
51708,10658,6,3,750,2250
51709,10658,8,2,1500,3000
51710,10659,2,3,1800,5400
51711,10659,1,1,1100,1100
51712,10659,5,3,1600,4800
51713,10659,7,1,3800,3800
51714,10660,8,1,1500,1500
51715,10661,6,1,750,750
51716,10662,8,1,1500,1500
51717,10662,1,1,1100,1100
51718,10662,7,3,3800,11400
51719,10663,1,2,1100,2200
51720,10663,5,1,1600,1600
51721,10663,6,1,750,750
51722,10663,8,1,1500,1500
51723,10663,7,1,3800,3800
51724,10664,5,3,1600,4800
51725,10664,6,3,750,2250
51726,10664,4,3,900,2700
51727,10664,7,2,3800,7600
51728,10664,8,2,1500,3000
51729,10665,8,2,1500,3000
51730,10665,2,1,1800,1800
51731,10665,4,1,900,900
51732,10665,5,2,1600,3200
51733,10666,8,3,1500,4500
51734,10666,5,2,1600,3200
51735,10667,1,1,1100,1100
51736,10667,5,2,1600,3200
51737,10667,8,1,1500,1500
51738,10667,6,2,750,1500
51739,10668,6,1,750,750
51740,10669,5,2,1600,3200
51741,10669,6,2,750,1500
51742,10669,8,1,1500,1500
51743,10669,4,3,900,2700
51744,10669,2,2,1800,3600
51745,10669,1,3,1100,3300
51746,10670,1,2,1100,2200
51747,10670,2,2,1800,3600
