id_venta,fecha_hora,id_cliente,medio_pago,monto_total
10441,2026-01-05 18:52:00,CLI-163,Efectivo,14350
10442,2026-01-05 11:51:00,CLI-123,Efectivo,15950
10443,2026-01-05 19:06:00,CLI-174,Efectivo,6050
10444,2026-01-05 20:40:00,CLI-297,Efectivo,9800
10445,2026-01-05 08:00:00,CLI-214,Mercado Pago,7900
10446,2026-01-05 16:24:00,CLI-101,Efectivo,7500
10447,2026-01-05 11:18:00,Consumidor Final,Mercado Pago,4200
10448,2026-01-05 16:34:00,Consumidor Final,Efectivo,23950
10449,2026-01-05 09:36:00,Consumidor Final,Debito,11600
10450,2026-01-05 19:49:00,CLI-138,Mercado Pago,11550
10451,2026-01-05 10:44:00,Consumidor Final,Efectivo,6650
10452,2026-01-05 09:00:00,CLI-133,Mercado Pago,9800
10453,2026-01-05 10:54:00,CLI-123,Mercado Pago,5400
10454,2026-01-05 12:57:00,CLI-153,Debito,2200
10455,2026-01-05 09:55:00,CLI-221,Debito,1600
10456,2026-01-05 16:52:00,CLI-199,Debito,5550
10457,2026-01-05 08:38:00,CLI-264,Debito,2200
10458,2026-01-05 09:03:00,Consumidor Final,Efectivo,4350
10459,2026-01-05 09:59:00,Consumidor Final,Debito,5850
10460,2026-01-05 08:48:00,Consumidor Final,Efectivo,17850
10461,2026-01-05 17:38:00,CLI-100,Debito,18650
10462,2026-01-05 10:33:00,CLI-240,Mercado Pago,17750
10463,2026-01-05 19:33:00,Consumidor Final,Mercado Pago,6600
10464,2026-01-05 19:09:00,CLI-145,Debito,3000
10465,2026-01-05 17:08:00,CLI-209,Debito,5700
10466,2026-01-05 18:29:00,Consumidor Final,Mercado Pago,4500
10467,2026-01-05 16:01:00,CLI-243,Efectivo,10700
10468,2026-01-05 18:09:00,Consumidor Final,Efectivo,2700
10469,2026-01-05 16:30:00,CLI-157,Mercado Pago,15700
10470,2026-01-05 20:10:00,CLI-119,Efectivo,5400
10471,2026-01-05 12:03:00,CLI-175,Mercado Pago,12100
10472,2026-01-05 12:32:00,Consumidor Final,Efectivo,4200
10473,2026-01-05 19:13:00,Consumidor Final,Mercado Pago,18300
10474,2026-01-05 08:28:00,Consumidor Final,Mercado Pago,2200
10475,2026-01-05 09:04:00,CLI-154,Mercado Pago,22300
10476,2026-01-05 08:26:00,CLI-212,Mercado Pago,15700
10477,2026-01-05 20:08:00,CLI-112,Debito,15350
10478,2026-01-05 17:43:00,Consumidor Final,Mercado Pago,3400
10479,2026-01-05 18:04:00,CLI-232,Debito,8100
10480,2026-01-05 17:26:00,CLI-173,Debito,2250
10481,2026-01-05 09:22:00,Consumidor Final,Debito,2500
10482,2026-01-05 19:36:00,CLI-274,Mercado Pago,11400
10483,2026-01-05 16:09:00,Consumidor Final,Efectivo,5400
10484,2026-01-05 20:22:00,Consumidor Final,Debito,9200
10485,2026-01-05 17:05:00,CLI-129,Debito,17400
10486,2026-01-05 12:31:00,Consumidor Final,Efectivo,11200
10487,2026-01-05 09:54:00,Consumidor Final,Efectivo,8050
10488,2026-01-05 19:55:00,CLI-181,Debito,3000
10489,2026-01-05 16:25:00,CLI-299,Debito,5100
10490,2026-01-05 10:09:00,CLI-201,Credito,2250
10491,2026-01-05 16:26:00,Consumidor Final,Credito,12000
10492,2026-01-05 18:32:00,Consumidor Final,Efectivo,6600
10493,2026-01-05 17:26:00,CLI-264,Mercado Pago,13000
10494,2026-01-05 18:00:00,CLI-217,Debito,1500
10495,2026-01-05 17:16:00,CLI-257,Mercado Pago,4350
10496,2026-01-05 08:55:00,CLI-164,Credito,2700
10497,2026-01-05 17:08:00,Consumidor Final,Efectivo,2550
10498,2026-01-05 16:10:00,CLI-247,Credito,2200
10499,2026-01-05 11:29:00,CLI-150,Efectivo,4500
10500,2026-01-06 18:54:00,CLI-258,Debito,10300
10501,2026-01-06 19:15:00,CLI-253,Mercado Pago,9000
10502,2026-01-06 12:10:00,CLI-288,Mercado Pago,4200
10503,2026-01-06 20:39:00,Consumidor Final,Debito,9850
10504,2026-01-06 11:15:00,CLI-118,Efectivo,9600
10505,2026-01-06 08:25:00,CLI-295,Efectivo,13400
10506,2026-01-06 12:16:00,CLI-207,Mercado Pago,7750
10507,2026-01-06 08:28:00,Consumidor Final,Debito,17550
10508,2026-01-06 11:51:00,CLI-160,Credito,5850
10509,2026-01-06 08:04:00,CLI-297,Efectivo,9300
10510,2026-01-06 12:33:00,Consumidor Final,Mercado Pago,11850
10511,2026-01-06 20:33:00,Consumidor Final,Debito,12700
10512,2026-01-06 18:23:00,Consumidor Final,Mercado Pago,6000
10513,2026-01-06 08:01:00,CLI-118,Credito,4800
10514,2026-01-06 17:35:00,CLI-291,Mercado Pago,14100
10515,2026-01-06 12:23:00,CLI-171,Mercado Pago,4800
10516,2026-01-06 11:15:00,Consumidor Final,Mercado Pago,7600
10517,2026-01-06 12:00:00,Consumidor Final,Efectivo,10650
10518,2026-01-06 08:47:00,Consumidor Final,Debito,1800
10519,2026-01-06 12:02:00,CLI-132,Mercado Pago,15600
10520,2026-01-06 10:12:00,CLI-115,Debito,19000
10521,2026-01-06 12:16:00,Consumidor Final,Mercado Pago,5300
10522,2026-01-06 20:09:00,CLI-243,Mercado Pago,3800
10523,2026-01-06 12:00:00,CLI-230,Debito,10650
10524,2026-01-06 10:14:00,CLI-268,Mercado Pago,10600
10525,2026-01-06 08:13:00,CLI-159,Debito,900
10526,2026-01-06 17:18:00,CLI-100,Mercado Pago,13000
10527,2026-01-06 17:30:00,CLI-169,Debito,8700
10528,2026-01-06 11:01:00,Consumidor Final,Efectivo,8400
10529,2026-01-06 18:56:00,Consumidor Final,Efectivo,900
10530,2026-01-06 09:09:00,Consumidor Final,Mercado Pago,3100
10531,2026-01-06 08:59:00,CLI-132,Mercado Pago,4800
10532,2026-01-06 16:12:00,CLI-274,Efectivo,5650
10533,2026-01-06 19:32:00,Consumidor Final,Debito,2000
10534,2026-01-06 16:31:00,CLI-183,Efectivo,8900
10535,2026-01-06 09:42:00,Consumidor Final,Mercado Pago,15900
10536,2026-01-06 17:47:00,CLI-282,Efectivo,1500
10537,2026-01-06 17:08:00,CLI-234,Mercado Pago,14500
10538,2026-01-06 11:12:00,CLI-262,Debito,3850
10539,2026-01-06 08:20:00,CLI-151,Debito,17700
10540,2026-01-06 16:08:00,CLI-256,Debito,5400
10541,2026-01-06 08:52:00,CLI-210,Efectivo,9450
10542,2026-01-06 08:16:00,CLI-283,Mercado Pago,13300
10543,2026-01-06 17:06:00,CLI-123,Debito,1100
10544,2026-01-06 10:29:00,Consumidor Final,Debito,7400
10545,2026-01-06 12:53:00,Consumidor Final,Mercado Pago,2250
10546,2026-01-06 16:19:00,Consumidor Final,Mercado Pago,2600
10547,2026-01-06 11:35:00,CLI-262,Debito,6000
10548,2026-01-06 08:45:00,Consumidor Final,Efectivo,14350
10549,2026-01-06 17:25:00,CLI-114,Mercado Pago,6000
10550,2026-01-06 10:24:00,CLI-185,Mercado Pago,2400
10551,2026-01-06 18:32:00,CLI-125,Debito,9200
10552,2026-01-06 19:21:00,CLI-176,Debito,8800
10553,2026-01-06 19:06:00,CLI-237,Debito,24100
10554,2026-01-06 12:38:00,CLI-204,Debito,7600
10555,2026-01-06 20:21:00,CLI-232,Mercado Pago,18600
10556,2026-01-06 08:49:00,CLI-231,Credito,5600
10557,2026-01-06 18:34:00,CLI-192,Mercado Pago,10800
10558,2026-01-06 08:28:00,CLI-216,Credito,5900
10559,2026-01-06 08:31:00,CLI-179,Efectivo,6950
10560,2026-01-06 17:18:00,Consumidor Final,Mercado Pago,9000
10561,2026-01-06 10:23:00,CLI-248,Debito,3300
10562,2026-01-06 17:55:00,Consumidor Final,Debito,7300
10563,2026-01-06 16:52:00,CLI-155,Debito,1500
10564,2026-01-06 17:10:00,CLI-298,Mercado Pago,4900
10565,2026-01-06 10:10:00,CLI-224,Efectivo,1500
10566,2026-01-06 19:34:00,Consumidor Final,Efectivo,23100
10567,2026-01-06 09:57:00,Consumidor Final,Credito,1600
10568,2026-01-06 12:52:00,Consumidor Final,Debito,9900
10569,2026-01-06 08:56:00,CLI-206,Efectivo,750
10570,2026-01-06 10:09:00,CLI-180,Debito,3700
10571,2026-01-06 16:16:00,CLI-241,Efectivo,16100
10572,2026-01-06 10:29:00,CLI-258,Credito,7600
10573,2026-01-06 20:47:00,CLI-290,Debito,19250
10574,2026-01-06 19:42:00,CLI-268,Debito,1600
10575,2026-01-06 12:53:00,CLI-110,Efectivo,5100
10576,2026-01-06 16:24:00,CLI-288,Efectivo,5400
10577,2026-01-06 18:32:00,CLI-243,Credito,9500
10578,2026-01-06 16:52:00,CLI-146,Debito,3800
10579,2026-01-06 17:35:00,Consumidor Final,Mercado Pago,14700
10580,2026-01-06 09:58:00,CLI-105,Debito,8350
10581,2026-01-06 10:04:00,CLI-278,Mercado Pago,1500
10582,2026-01-06 12:42:00,CLI-268,Efectivo,4400
10583,2026-01-06 19:15:00,Consumidor Final,Mercado Pago,22500
10584,2026-01-06 12:51:00,Consumidor Final,Mercado Pago,5100
10585,2026-01-06 17:02:00,CLI-248,Debito,6300
10586,2026-01-06 09:04:00,Consumidor Final,Mercado Pago,1800
10587,2026-01-06 08:53:00,Consumidor Final,Debito,14000
10588,2026-01-06 12:01:00,Consumidor Final,Debito,13350
10589,2026-01-07 17:28:00,CLI-260,Credito,11150
10590,2026-01-07 17:20:00,Consumidor Final,Credito,3000
10591,2026-01-07 12:18:00,CLI-233,Mercado Pago,7800
10592,2026-01-07 09:54:00,CLI-130,Mercado Pago,3600
10593,2026-01-07 09:03:00,CLI-121,Efectivo,3800
10594,2026-01-07 09:43:00,CLI-299,Debito,11400
10595,2026-01-07 19:33:00,CLI-147,Mercado Pago,17450
10596,2026-01-07 19:08:00,CLI-170,Debito,1500
10597,2026-01-07 11:04:00,Consumidor Final,Mercado Pago,17600
10598,2026-01-07 19:42:00,CLI-249,Efectivo,19400
10599,2026-01-07 19:25:00,Consumidor Final,Debito,15700
10600,2026-01-07 08:28:00,CLI-271,Debito,25350
10601,2026-01-07 17:10:00,CLI-131,Debito,5700
10602,2026-01-07 12:40:00,CLI-215,Debito,2200
10603,2026-01-07 20:36:00,CLI-276,Efectivo,6750
10604,2026-01-07 17:45:00,Consumidor Final,Mercado Pago,4200
10605,2026-01-07 18:58:00,Consumidor Final,Credito,25200
10606,2026-01-07 11:40:00,CLI-299,Efectivo,24800
10607,2026-01-07 08:31:00,CLI-111,Debito,3000
10608,2026-01-07 08:11:00,CLI-240,Efectivo,15900
10609,2026-01-07 18:04:00,Consumidor Final,Debito,4000
10610,2026-01-07 09:53:00,CLI-114,Debito,3600
10611,2026-01-07 16:28:00,CLI-114,Efectivo,8100
10612,2026-01-07 11:13:00,Consumidor Final,Mercado Pago,4000
10613,2026-01-07 17:36:00,CLI-178,Mercado Pago,11600
10614,2026-01-07 16:45:00,Consumidor Final,Mercado Pago,4800
10615,2026-01-07 17:25:00,CLI-253,Mercado Pago,8200
10616,2026-01-07 17:43:00,CLI-108,Debito,20300
10617,2026-01-07 19:15:00,CLI-203,Efectivo,2250
10618,2026-01-07 17:11:00,CLI-250,Credito,20200
10619,2026-01-07 19:55:00,Consumidor Final,Debito,10200
10620,2026-01-07 12:46:00,CLI-294,Mercado Pago,4650
10621,2026-01-07 17:58:00,Consumidor Final,Credito,16100
10622,2026-01-07 17:41:00,CLI-168,Efectivo,7750
10623,2026-01-07 12:04:00,CLI-148,Debito,12150
10624,2026-01-07 20:06:00,CLI-232,Mercado Pago,12550
10625,2026-01-07 12:00:00,Consumidor Final,Debito,11300
10626,2026-01-07 11:52:00,CLI-209,Mercado Pago,9900
10627,2026-01-07 10:12:00,Consumidor Final,Debito,16900
10628,2026-01-07 18:59:00,Consumidor Final,Debito,17300
10629,2026-01-07 19:18:00,Consumidor Final,Efectivo,8400
10630,2026-01-07 16:35:00,CLI-147,Efectivo,4400
10631,2026-01-07 08:13:00,Consumidor Final,Debito,8900
10632,2026-01-07 11:35:00,CLI-260,Mercado Pago,9200
10633,2026-01-07 10:41:00,Consumidor Final,Debito,5900
10634,2026-01-07 17:37:00,CLI-210,Credito,1500
10635,2026-01-07 19:28:00,Consumidor Final,Mercado Pago,11400
10636,2026-01-07 17:54:00,CLI-100,Mercado Pago,5300
10637,2026-01-07 11:49:00,Consumidor Final,Efectivo,13000
10638,2026-01-07 08:08:00,CLI-266,Debito,18300
10639,2026-01-07 19:22:00,CLI-275,Efectivo,3000
10640,2026-01-07 16:56:00,Consumidor Final,Efectivo,2700
10641,2026-01-07 09:29:00,Consumidor Final,Efectivo,9350
10642,2026-01-07 09:46:00,Consumidor Final,Mercado Pago,5000
10643,2026-01-07 12:32:00,CLI-130,Mercado Pago,14500
10644,2026-01-07 19:42:00,Consumidor Final,Mercado Pago,4500
10645,2026-01-07 19:52:00,Consumidor Final,Efectivo,5800
10646,2026-01-07 09:36:00,CLI-209,Efectivo,3450
10647,2026-01-07 11:47:00,CLI-289,Debito,16800
10648,2026-01-07 12:47:00,CLI-132,Mercado Pago,3600
10649,2026-01-07 09:04:00,CLI-218,Debito,12900
10650,2026-01-07 20:14:00,CLI-107,Efectivo,13000
10651,2026-01-07 09:43:00,CLI-115,Mercado Pago,1500
10652,2026-01-07 10:17:00,Consumidor Final,Efectivo,9400
10653,2026-01-07 17:42:00,Consumidor Final,Debito,5800
10654,2026-01-07 12:42:00,Consumidor Final,Mercado Pago,12600
10655,2026-01-07 18:44:00,Consumidor Final,Mercado Pago,4900
10656,2026-01-07 17:43:00,CLI-250,Mercado Pago,9300
10657,2026-01-07 12:57:00,Consumidor Final,Debito,3200
10658,2026-01-07 12:05:00,CLI-182,Efectivo,7450
10659,2026-01-07 17:13:00,CLI-274,Mercado Pago,15100
10660,2026-01-07 19:10:00,CLI-254,Efectivo,1500
10661,2026-01-07 08:49:00,CLI-200,Mercado Pago,750
10662,2026-01-07 17:23:00,CLI-156,Efectivo,14000
10663,2026-01-07 19:43:00,Consumidor Final,Debito,9850
10664,2026-01-07 12:54:00,Consumidor Final,Credito,20350
10665,2026-01-07 20:58:00,CLI-199,Debito,8900
10666,2026-01-07 11:59:00,CLI-104,Credito,7700
10667,2026-01-07 19:42:00,CLI-156,Mercado Pago,7300
10668,2026-01-07 20:50:00,CLI-117,Debito,750
10669,2026-01-07 11:15:00,CLI-185,Credito,15800
10670,2026-01-07 17:44:00,CLI-218,Mercado Pago,10700
10671,2026-01-07 09:22:00,CLI-124,Mercado Pago,17350
10672,2026-01-07 17:51:00,Consumidor Final,Debito,14300
10673,2026-01-07 19:19:00,CLI-155,Efectivo,5200
10674,2026-01-07 16:32:00,CLI-284,Efectivo,12050
10675,2026-01-07 20:19:00,CLI-178,Efectivo,13350
10676,2026-01-07 09:05:00,CLI-173,Debito,4900
10677,2026-01-07 08:19:00,CLI-197,Mercado Pago,13800
10678,2026-01-07 16:46:00,Consumidor Final,Mercado Pago,8850
10679,2026-01-07 08:43:00,Consumidor Final,Mercado Pago,16900
10680,2026-01-07 09:15:00,CLI-204,Debito,2250
10681,2026-01-07 10:19:00,Consumidor Final,Debito,2700
10682,2026-01-07 18:56:00,Consumidor Final,Mercado Pago,5600
10683,2026-01-07 20:07:00,Consumidor Final,Mercado Pago,21000
10684,2026-01-07 17:50:00,CLI-289,Efectivo,4800
10685,2026-01-07 08:35:00,CLI-180,Mercado Pago,5200
10686,2026-01-07 08:29:00,CLI-186,Mercado Pago,17800
10687,2026-01-07 17:55:00,CLI-268,Efectivo,11600
10688,2026-01-07 11:17:00,CLI-138,Efectivo,750
10689,2026-01-07 18:28:00,CLI-239,Debito,4400
10690,2026-01-07 10:12:00,CLI-297,Mercado Pago,18450
10691,2026-01-07 11:12:00,CLI-245,Debito,5400
10692,2026-01-07 10:42:00,CLI-198,Mercado Pago,13000
10693,2026-01-07 11:49:00,Consumidor Final,Mercado Pago,2400
10694,2026-01-07 12:58:00,Consumidor Final,Efectivo,4800
10695,2026-01-07 16:09:00,CLI-264,Mercado Pago,21200
10696,2026-01-07 18:36:00,CLI-204,Debito,21650
10697,2026-01-07 09:12:00,CLI-260,Debito,1800
10698,2026-01-07 09:54:00,CLI-135,Efectivo,11900
10699,2026-01-07 17:11:00,CLI-181,Credito,2250
10700,2026-01-07 12:13:00,CLI-177,Mercado Pago,7600
10701,2026-01-07 12:46:00,Consumidor Final,Efectivo,9400
10702,2026-01-07 09:54:00,Consumidor Final,Debito,7900
10703,2026-01-07 16:13:00,Consumidor Final,Mercado Pago,7200
10704,2026-01-07 09:20:00,CLI-114,Efectivo,25400
10705,2026-01-07 19:42:00,CLI-139,Mercado Pago,9900
10706,2026-01-07 18:09:00,CLI-193,Efectivo,20100
10707,2026-01-08 17:58:00,CLI-195,Efectivo,4800
10708,2026-01-08 10:24:00,Consumidor Final,Debito,7100
10709,2026-01-08 16:06:00,CLI-118,Debito,13750
10710,2026-01-08 10:42:00,CLI-168,Mercado Pago,3300
10711,2026-01-08 16:15:00,Consumidor Final,Debito,19000
10712,2026-01-08 08:44:00,Consumidor Final,Debito,10000
10713,2026-01-08 10:52:00,CLI-129,Mercado Pago,5800
10714,2026-01-08 19:11:00,Consumidor Final,Credito,18000
10715,2026-01-08 16:30:00,CLI-195,Efectivo,9000
10716,2026-01-08 19:43:00,CLI-147,Efectivo,8100
10717,2026-01-08 11:36:00,Consumidor Final,Debito,1100
10718,2026-01-08 09:00:00,CLI-176,Credito,4500
10719,2026-01-08 11:23:00,Consumidor Final,Efectivo,1500
10720,2026-01-08 17:45:00,Consumidor Final,Efectivo,5950
10721,2026-01-08 17:21:00,Consumidor Final,Debito,12200
10722,2026-01-08 17:25:00,CLI-221,Mercado Pago,5700
10723,2026-01-08 16:06:00,Consumidor Final,Debito,8800
10724,2026-01-08 19:01:00,CLI-293,Mercado Pago,3200
10725,2026-01-08 10:06:00,CLI-161,Debito,4900
10726,2026-01-08 19:46:00,Consumidor Final,Debito,6050
10727,2026-01-08 20:59:00,Consumidor Final,Debito,5600
10728,2026-01-08 18:43:00,Consumidor Final,Debito,2200
10729,2026-01-08 08:45:00,CLI-118,Mercado Pago,1800
10730,2026-01-08 16:25:00,CLI-229,Debito,15800
10731,2026-01-08 12:10:00,Consumidor Final,Mercado Pago,18300
10732,2026-01-08 11:21:00,Consumidor Final,Efectivo,10300
10733,2026-01-08 20:54:00,Consumidor Final,Mercado Pago,10800
10734,2026-01-08 08:58:00,Consumidor Final,Debito,4500
10735,2026-01-08 19:33:00,CLI-203,Mercado Pago,3300
10736,2026-01-08 09:13:00,CLI-232,Debito,1500
10737,2026-01-08 17:56:00,Consumidor Final,Debito,2200
10738,2026-01-08 10:43:00,Consumidor Final,Efectivo,7400
10739,2026-01-08 20:33:00,Consumidor Final,Debito,5250
10740,2026-01-08 19:37:00,CLI-103,Debito,6600
10741,2026-01-08 19:17:00,CLI-109,Mercado Pago,9700
10742,2026-01-08 18:19:00,CLI-154,Debito,5200
10743,2026-01-08 08:49:00,CLI-174,Mercado Pago,1100
10744,2026-01-08 11:10:00,Consumidor Final,Efectivo,11400
10745,2026-01-08 08:16:00,Consumidor Final,Debito,21650
10746,2026-01-08 12:26:00,Consumidor Final,Debito,17400
10747,2026-01-08 10:22:00,Consumidor Final,Credito,900
10748,2026-01-08 09:22:00,CLI-149,Mercado Pago,750
10749,2026-01-08 18:00:00,CLI-138,Debito,3300
10750,2026-01-08 19:55:00,CLI-204,Mercado Pago,2200
10751,2026-01-08 17:57:00,CLI-173,Debito,5250
10752,2026-01-08 09:20:00,CLI-201,Debito,20500
10753,2026-01-08 12:39:00,CLI-102,Debito,9700
10754,2026-01-08 19:05:00,CLI-218,Mercado Pago,5700
10755,2026-01-08 16:12:00,Consumidor Final,Debito,8150
10756,2026-01-08 19:13:00,CLI-233,Mercado Pago,10550
10757,2026-01-08 08:21:00,Consumidor Final,Efectivo,6750
10758,2026-01-08 18:09:00,CLI-267,Debito,1500
10759,2026-01-08 11:10:00,CLI-217,Efectivo,7600
10760,2026-01-08 16:57:00,CLI-289,Efectivo,4500
10761,2026-01-08 19:12:00,Consumidor Final,Mercado Pago,14700
10762,2026-01-08 10:47:00,CLI-248,Credito,6300
10763,2026-01-08 09:00:00,Consumidor Final,Efectivo,16500
10764,2026-01-08 10:26:00,CLI-289,Debito,10200
10765,2026-01-08 18:58:00,CLI-282,Debito,3300
10766,2026-01-08 10:54:00,Consumidor Final,Mercado Pago,5200
10767,2026-01-08 18:52:00,CLI-165,Mercado Pago,3600
10768,2026-01-08 17:13:00,CLI-131,Mercado Pago,8100
10769,2026-01-08 08:48:00,CLI-151,Debito,7150
10770,2026-01-08 16:47:00,Consumidor Final,Debito,7000
10771,2026-01-08 11:26:00,CLI-294,Mercado Pago,8700
10772,2026-01-08 17:03:00,Consumidor Final,Credito,1500
10773,2026-01-08 09:25:00,CLI-239,Efectivo,16100
10774,2026-01-08 09:11:00,Consumidor Final,Debito,3000
10775,2026-01-08 18:14:00,Consumidor Final,Debito,14300
10776,2026-01-08 11:14:00,CLI-184,Credito,13950
10777,2026-01-08 09:00:00,CLI-291,Credito,17300
10778,2026-01-08 17:22:00,CLI-138,Debito,4550
10779,2026-01-08 11:16:00,CLI-216,Mercado Pago,5600
10780,2026-01-08 20:16:00,CLI-114,Efectivo,2200
10781,2026-01-08 12:57:00,Consumidor Final,Credito,5300
10782,2026-01-08 18:59:00,CLI-242,Debito,5150
10783,2026-01-08 11:06:00,Consumidor Final,Credito,16000
10784,2026-01-08 19:49:00,CLI-266,Mercado Pago,7000
10785,2026-01-08 11:38:00,Consumidor Final,Mercado Pago,8450
10786,2026-01-08 11:41:00,CLI-102,Efectivo,19300
10787,2026-01-08 09:49:00,CLI-226,Efectivo,18900
10788,2026-01-08 12:58:00,Consumidor Final,Mercado Pago,4100
10789,2026-01-08 17:30:00,CLI-186,Efectivo,1100
10790,2026-01-08 19:15:00,CLI-117,Efectivo,5200
10791,2026-01-08 10:38:00,CLI-202,Mercado Pago,1500
10792,2026-01-08 08:52:00,CLI-242,Debito,8800
10793,2026-01-08 12:00:00,Consumidor Final,Efectivo,1800
10794,2026-01-08 08:28:00,CLI-124,Mercado Pago,3800
10795,2026-01-08 18:22:00,CLI-126,Efectivo,2700
10796,2026-01-08 17:35:00,CLI-244,Debito,7500
10797,2026-01-08 17:17:00,CLI-280,Efectivo,6700
10798,2026-01-08 20:51:00,Consumidor Final,Credito,8950
10799,2026-01-08 11:31:00,Consumidor Final,Debito,16650
10800,2026-01-08 08:17:00,CLI-254,Efectivo,3300
10801,2026-01-08 20:47:00,Consumidor Final,Mercado Pago,6350
10802,2026-01-08 11:58:00,CLI-294,Mercado Pago,4400
10803,2026-01-08 19:28:00,CLI-118,Mercado Pago,11150
10804,2026-01-08 11:36:00,CLI-146,Credito,3300
10805,2026-01-08 09:45:00,CLI-117,Efectivo,10350
10806,2026-01-08 17:14:00,CLI-181,Debito,14500
10807,2026-01-08 11:36:00,Consumidor Final,Mercado Pago,17450
10808,2026-01-08 18:24:00,Consumidor Final,Efectivo,20800
10809,2026-01-08 12:20:00,CLI-174,Credito,28750
10810,2026-01-08 18:04:00,CLI-199,Mercado Pago,10900
10811,2026-01-08 20:17:00,CLI-147,Efectivo,28350
10812,2026-01-08 11:16:00,CLI-207,Efectivo,7050
10813,2026-01-08 11:04:00,CLI-238,Credito,4400
10814,2026-01-08 11:00:00,CLI-242,Efectivo,4200
10815,2026-01-08 09:42:00,CLI-236,Mercado Pago,2700
10816,2026-01-08 17:30:00,CLI-185,Debito,19550
10817,2026-01-08 18:16:00,Consumidor Final,Efectivo,7700
10818,2026-01-08 09:01:00,CLI-172,Efectivo,11400
10819,2026-01-08 09:16:00,CLI-218,Efectivo,2200
10820,2026-01-08 20:54:00,Consumidor Final,Efectivo,12600
10821,2026-01-08 17:00:00,Consumidor Final,Credito,18100
10822,2026-01-09 18:42:00,Consumidor Final,Debito,8500
10823,2026-01-09 08:08:00,CLI-232,Debito,4900
10824,2026-01-09 16:14:00,CLI-293,Debito,750
10825,2026-01-09 12:37:00,CLI-277,Mercado Pago,2700
10826,2026-01-09 08:21:00,Consumidor Final,Debito,6100
10827,2026-01-09 20:42:00,CLI-235,Efectivo,24250
10828,2026-01-09 16:17:00,CLI-292,Mercado Pago,7600
10829,2026-01-09 08:59:00,Consumidor Final,Mercado Pago,5800
10830,2026-01-09 18:56:00,Consumidor Final,Mercado Pago,14600
10831,2026-01-09 11:11:00,CLI-164,Debito,2700
10832,2026-01-09 10:23:00,Consumidor Final,Mercado Pago,17300
10833,2026-01-09 09:31:00,Consumidor Final,Mercado Pago,6500
10834,2026-01-09 09:21:00,CLI-145,Mercado Pago,4500
10835,2026-01-09 18:22:00,Consumidor Final,Efectivo,5400
10836,2026-01-09 09:12:00,CLI-220,Mercado Pago,16800
10837,2026-01-09 18:56:00,Consumidor Final,Debito,11500
10838,2026-01-09 08:39:00,Consumidor Final,Credito,10400
10839,2026-01-09 17:55:00,CLI-148,Mercado Pago,16450
10840,2026-01-09 09:34:00,CLI-218,Efectivo,11400
10841,2026-01-09 19:11:00,CLI-181,Efectivo,27600
10842,2026-01-09 09:35:00,CLI-274,Debito,2250
10843,2026-01-09 17:00:00,Consumidor Final,Mercado Pago,12050
10844,2026-01-09 10:26:00,Consumidor Final,Mercado Pago,7700
10845,2026-01-09 09:53:00,CLI-231,Debito,3300
10846,2026-01-09 18:56:00,CLI-296,Debito,3200
10847,2026-01-09 11:42:00,CLI-289,Efectivo,23350
10848,2026-01-09 12:54:00,Consumidor Final,Efectivo,6400
10849,2026-01-09 12:15:00,CLI-257,Debito,5500
10850,2026-01-09 12:12:00,Consumidor Final,Debito,1600
10851,2026-01-09 18:18:00,CLI-133,Debito,15200
10852,2026-01-09 12:55:00,CLI-118,Efectivo,7600
10853,2026-01-09 10:28:00,CLI-171,Debito,4800
10854,2026-01-09 19:41:00,CLI-108,Mercado Pago,14600
10855,2026-01-09 19:53:00,CLI-253,Mercado Pago,3600
10856,2026-01-09 10:31:00,CLI-240,Efectivo,1800
10857,2026-01-09 20:48:00,CLI-176,Efectivo,9850
10858,2026-01-09 12:51:00,CLI-133,Mercado Pago,10750
10859,2026-01-09 20:01:00,Consumidor Final,Efectivo,5250
